2001.0,-99.0,5.43,0.88,140.0,HVHZ,1.0,1.0,53.0
2001.0,-99.0,5.43,0.88,140.0,HVHZ,1.0,1.0,53.0
2001.0,-99.0,5.43,0.88,140.0,HVHZ,1.0,1.0,53.0
1803.0,-99.0,0.34,0.94,120.0,B   ,1.0,1.0,46.0
1455.0,-99.0,0.15,0.43,120.0,B   ,1.0,1.0,23.0
1431.0,-99.0,0.89,1.66,120.0,B   ,1.0,1.0,43.0
1431.0,-99.0,0.89,1.66,120.0,B   ,1.0,1.0,43.0
1431.0,-99.0,0.89,1.66,120.0,B   ,1.0,1.0,43.0
1565.0,-99.0,8.51,0.36,146.0,HVHZ,1.0,1.0,25.0
1565.0,-99.0,8.51,0.36,146.0,HVHZ,1.0,1.0,25.0
1236.0,-99.0,6.76,1.1,140.0,HVHZ,1.0,1.0,28.0
1236.0,-99.0,6.76,1.1,140.0,HVHZ,1.0,1.0,28.0
1664.0,-99.0,0.26,0.52,120.0,B   ,1.0,1.0,48.0
1664.0,-99.0,0.26,0.52,120.0,B   ,1.0,1.0,48.0
1623.0,-99.0,0.47,1.1,120.0,B   ,1.0,1.0,47.0
1623.0,-99.0,0.47,1.1,120.0,B   ,1.0,1.0,47.0
1952.0,-99.0,5.68,2.28,140.0,HVHZ,1.0,1.0,25.0
1633.0,-99.0,7.69,0.77,140.0,B   ,1.0,1.0,30.0
1530.0,-99.0,3.27,0.77,140.0,HVHZ,1.0,1.0,30.0
3223.0,-99.0,8.54,0.74,140.0,HVHZ,1.0,1.0,46.0
2177.0,-99.0,2.18,0.76,140.0,B   ,1.0,1.0,44.0
1614.0,-99.0,0.38,1.17,140.0,B   ,1.0,1.0,43.0
1425.0,-99.0,6.38,0.91,140.0,HVHZ,1.0,1.0,50.0
1425.0,-99.0,6.38,0.91,140.0,HVHZ,1.0,1.0,50.0
1425.0,-99.0,6.38,0.91,140.0,HVHZ,1.0,1.0,50.0
1425.0,-99.0,6.38,0.91,140.0,HVHZ,1.0,1.0,50.0
1569.0,-99.0,4.5,2.1,130.0,B   ,1.0,1.0,50.0
3016.0,-99.0,8.11,1.6,120.0,B   ,1.0,1.0,41.0
2619.0,-99.0,0.36,3.08,140.0,B   ,1.0,1.0,32.0
2619.0,-99.0,0.36,3.08,140.0,B   ,1.0,1.0,32.0
3457.0,-99.0,9.29,1.05,130.0,B   ,1.0,1.0,48.0
3040.0,-99.0,7.28,0.85,130.0,B   ,1.0,1.0,40.0
3555.0,4804.8,11.11,1.95,130.0,B   ,1.0,1.0,35.0
3928.0,1108.8,21.52,0.75,120.0,C   ,1.0,1.0,44.0
3928.0,1108.8,21.52,0.75,120.0,C   ,1.0,1.0,44.0
1481.0,-99.0,0.39,0.63,120.0,B   ,1.0,1.0,35.0
1931.0,-99.0,24.55,1.06,146.0,HVHZ,1.0,1.0,36.0
2028.0,-99.0,0.11,1.6,120.0,B   ,1.0,1.0,46.0
2715.0,-99.0,2.99,1.18,140.0,HVHZ,1.0,1.0,27.0
1025.0,-99.0,8.02,0.89,140.0,HVHZ,1.0,1.0,46.0
1649.0,-99.0,0.51,1.17,120.0,B   ,1.0,1.0,45.0
2533.0,-99.0,10.5,2.3,130.0,B   ,1.0,1.0,23.0
1567.0,-99.0,0.72,1.64,120.0,B   ,1.0,1.0,47.0
2456.0,-99.0,8.45,1.29,140.0,HVHZ,1.0,1.0,48.0
4274.0,-99.0,6.38,0.7,130.0,B   ,1.0,1.0,47.0
4274.0,-99.0,6.38,0.7,130.0,B   ,1.0,1.0,47.0
1816.0,-99.0,5.64,0.83,140.0,HVHZ,1.0,1.0,49.0
1939.0,-99.0,5.2,1.18,146.0,HVHZ,1.0,1.0,35.0
1680.0,-99.0,0.23,0.8,120.0,B   ,1.0,1.0,28.0
1680.0,-99.0,0.23,0.8,120.0,B   ,1.0,1.0,28.0
